stopid,stopname,lat,lon
10071253,"Rua Silvestre de Araújo Porto, 596",-21.72815477,-43.34311628
10071273,"Rua Marumbi, 527",-21.7305336,-43.34186935
10071271,"Rua Marumbi, 409",-21.73087502,-43.3429451
10071157,"Rua José Sevarolli, 951",-21.73385903,-43.34487653
10211504,"Rua Marumbi, 291",-21.73161975,-43.3438356
10071275,"Rua Marumbi, 193",-21.7323494,-43.34443665
10070758,"Rua Otávio Pereira Torres, 647",-21.73417473,-43.3432045
10071262,"Rua A, 245 - Escola Municipal Profa. Marlene Barros",-21.73103333,-43.33672333
10071235,"Rua Henrique Miranda Sá, 440",-21.73134336,-43.33555722
10070753,"Rua Otávio Pereira Torres, 777",-21.73273277,-43.3432045
10073509,"Rua Barão do Retiro, 1080",-21.73299408,-43.3441391
13170069,"Rua Otávio Pereira Torres, 495",-21.73282161,-43.34331982
10071226,"Rua Luiz Favero, 595",-21.73210526,-43.33560181
10071258,"Rua Felício Anjo Baldi, 111",-21.73217773,-43.33859253
10070759,"Rua Otávio Pereira Torres, 911",-21.73195839,-43.34243774
10074007,"Rua A, 85",-21.73138237,-43.33874893
10073408,"Rua Barão do Retiro, 1240",-21.73173141,-43.3429184
10074006,"Rua A, 240",-21.73124886,-43.33692169
10072001,"Rua Barão do Retiro, 1386",-21.73101234,-43.34157944
10071984,"Rua Deputado Arlindo Leite, 175 - Ponto Final da Linha 208",-21.73208427,-43.35065961
10071986,"Rua José Antônio Benhame, 640",-21.7257428,-43.34932369
10071989,"Rua José Antônio Benhame, 540",-21.72616386,-43.34990692
10071959,"Rua Augusto Stoppa, 317",-21.72715187,-43.34752667
10071988,"Rua José Antônio Benhame, 400",-21.72783039,-43.35019255
10070763,"Rua Sérgio Olavo Costa, 19",-21.73630524,-43.34469915
10072054,"Rua Augusto Stoppa, 19",-21.72956657,-43.34753799
10071985,"Rua Deputado Arlindo Leite, 119",-21.73131943,-43.35051346
10070768,"Rua Sérgio Olavo Costa, 109",-21.73551178,-43.34451294
10070762,"Rua Ouro Fino, 120",-21.73640644,-43.3442322
10071987,"Rua Eduardo Barbosa da Silva, 111",-21.72515958,-43.3489294
10072800,"Rua Sérgio Olavo Costa, 179",-21.73473093,-43.34432519
10071983,"Rua José Antônio Benhame, 380",-21.72882855,-43.35030663
10071943,"Rua Deputado Arlindo Leite, 87",-21.73079681,-43.35042917
10070746,"Rua Ouro Fino, 241",-21.73733902,-43.3431015
10072055,"Rua Augusto Stoppa, 181",-21.72833061,-43.3478508
10070764,"Rua Ouro Fino, 375",-21.73638725,-43.34306788
10072802,"Rua Carlos Alves, 87",-21.73772529,-43.34433806
10074294,"Rua Alvino Ferreira Toledo, 49",-21.73514938,-43.34572983
10072803,"Rua Carlos Alves, 88",-21.73789597,-43.34436798
10071946,"Rua Deputado Arlindo Leite, 120",-21.73132239,-43.35065175
10070766,"Rua Sérgio Olavo Costa, 184",-21.73475191,-43.34414625
10070749,"Rua Ouro Fino, 258",-21.73736382,-43.34287655
10071945,"Rua José Antônio Benhame, 359",-21.72824669,-43.35047876
10071944,"Rua José Antônio Benhame, 543",-21.72631691,-43.35006779
10072801,"Rua Guaxupé, 50",-21.73623152,-43.34413124
10071982,"Rua Deputado Arlindo Leite, 76",-21.730674,-43.35054875
10071939,"Rua José Antônio Benhame, 621",-21.72567749,-43.34939575
10071938,"Rua Eduardo Barbosa da Silva, 90",-21.72492981,-43.34898376
10070747,"Rua Ouro Fino, 337",-21.73634727,-43.34277344
10070765,"Rua Sérgio Olavo Costa, 90",-21.73555934,-43.34430635
10071948,"Rua Deputado Arlindo Leite, 170",-21.73177338,-43.35078812
10071942,"Rua José Antônio Benhame, 343 - Ponto Final da Linha 239",-21.72911639,-43.35044325
10070767,"Rua Sérgio Olavo Costa, 20",-21.73630333,-43.34461212
10070839,"Rua dos Inconfidentes, 205 - Ponto Final da Linha 211 no Manoel Honório",-21.74197769,-43.35376358
10070811,"Rua Antônio Francisco de Lemos, 38",-21.74031258,-43.35462189
10070806,"Rua dos Inconfidentes, 355",-21.7407589,-43.35419846
10070973,"Rua Pedro Celeste, 65",-21.78708649,-43.34272766
10070934,Faculdade Machado Sobrinho 2,-21.79124641,-43.33987045
10071947,Faculdade Machado Sobrinho 1,-21.79091454,-43.33998489
11939743,"Rua César Turati, 280 - Ponto Final da Linha 213",-21.73699935,-43.35020071
11939744,"Rua Professor Francisco Faria, 435",-21.73765887,-43.34924022
11939745,"Rua Professor Francisco Faria, 215",-21.73917329,-43.34865244
10070930,"Rua Pedro Celeste, 505 - Ponto Final do Cruzeiro do Sul",-21.78829395,-43.34038603
10070958,"Rua Aurora Torres, 140",-21.78635788,-43.34247208
11939746,"Rua Américo Luz, 580",-21.74106562,-43.3525106
11939749,"Rua Comendador Pereira da Silva, 320",-21.73847757,-43.35002691
10071582,"Rua Sergipe, 68",-21.74242401,-43.35293198
10211505,"Rua Professor Francisco Faria, 925",-21.73791195,-43.35270607
10070946,"Rua Pedro Celeste, 305",-21.78645176,-43.34096074
10071589,"Rua Ribeiro de Abreu, 445",-21.73775949,-43.35189426
10073040,"Rua Aurora Torres, 15",-21.78580729,-43.34143759
10073031,"Rua Aurora Torres, 145",-21.78657296,-43.34261703
11939747,"Rua Américo Luz, 800",-21.73932647,-43.35281684
10070938,"Rua Pedro Celeste, 401",-21.7868042,-43.34042788
11939748,"Rua Ribeiro de Abreu, 385",-21.73848713,-43.35168597
10070943,"Rua Pedro Celeste, 57",-21.78673915,-43.34221268
10070829,"Rua Américo Luz, 547",-21.74153845,-43.35270882
10071643,"Rua Comendador Pereira da Silva, 307",-21.73836537,-43.35007107
10070826,"Rua Comendador Pereira da Silva, 165",-21.73858868,-43.35144963
10070819,"Rua Professor Francisco Faria, 916",-21.73780029,-43.35271454
10071512,"Rua Ribeiro de Abreu, 452",-21.73760223,-43.35171879
10070822,"Rua Américo Luz, 815",-21.73934174,-43.35293579
10071602,"Rua César Turati, 281 - Ponto Final da Linha 215",-21.73701065,-43.3503275
10071497,"Rua Ribeiro de Abreu, 384",-21.73831871,-43.35161644
10071606,"Rua Professor Francisco Faria, 225",-21.73911858,-43.34853745
10071604,"Rua Doutor Alberto Vieira Lima, 340",-21.74033356,-43.34925461
10071638,"Rua Professor Francisco Faria, 464",-21.73752975,-43.34919357
10071598,"Rua Doutor Alberto Vieira Lima, 226",-21.74120903,-43.35048294
10071591,"Rua Doutor Alberto Vieira Lima, 110",-21.74182892,-43.35128021
10070803,"Rua Tenente José Arnaldo de Oliveira, 145 - Ponto Final da Linha 216",-21.73832586,-43.35496986
10070802,"Rua Tenente José Arnaldo de Oliveira, 55",-21.73753166,-43.35482478
10070801,"Rua Professor Francisco Faria, 1019",-21.7382255,-43.35364675
10073305,"Rua Demétrio Francisco, 50",-21.77952198,-43.34434222
10073071,"Rua Eduardo Viviani, 148",-21.78036234,-43.34350431
10073070,"Rua Eduardo Viviani, 302",-21.78154373,-43.34357452
10073256,"Rua Albina Sampaio, 58",-21.78185463,-43.34267807
10073253,"Rua Luís Antônio Tomás, 184",-21.78138161,-43.34204483
10070030,"Rua Kátia Manfroi, 85",-21.77998936,-43.34266651
10073368,"Rua Professor Clóvis Jaguaribe, 80",-21.77952724,-43.34187317
10073140,"Rua Coronel Vaz de Melo, 115",-21.77880827,-43.34137905
10073322,"Avenida Senador Salgado Filho, 440",-21.77781305,-43.34086609
10073132,"Rua Tenente Márcio Pinto, 79",-21.77721977,-43.34051132
10073129,"Praça Doutor João Tostes, 100",-21.77639771,-43.34032059
10070933,"Rua Vicente Adão Botti, 227",-21.77478122,-43.34113466
10070936,"Rua Vicente Adão Botti, 145",-21.77504358,-43.34224069
10073044,"Rua Pedro Gonçalves de Oliveira, 120",-21.77487481,-43.34336161
10070944,"Rua Pedro Gonçalves de Oliveira, 220",-21.77430514,-43.34381175
10070941,"Rua Pedro Gonçalves de Oliveira, 380",-21.77370877,-43.34373414
10073034,"Rua Pedro Gonçalves de Oliveira, 510",-21.77431095,-43.34188485
10071276,"Rua Pedro Gonçalves de Oliveira, 610 - Ponto Final do Boa Vista",-21.77378273,-43.34080124
10073030,"Rua Pedro Gonçalves de Oliveira, 525",-21.77421188,-43.34191513
10073028,"Rua Pedro Gonçalves de Oliveira, 375",-21.77355576,-43.34360123
10073039,"Rua Pedro Gonçalves de Oliveira, 255",-21.77437622,-43.34395671
10070937,"Rua Pedro Gonçalves de Oliveira, 95",-21.7749424,-43.34314728
10073017,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222",-21.77637598,-43.34385908
10070838,"Rua dos Inconfidentes, 276",-21.74142853,-43.35377622
10070845,"Rua Coronel Francisco Leite de Oliveira, 85",-21.74083138,-43.35344696
10070847,"Rua Severino Belford, 230",-21.73944664,-43.35357285
10070842,"Rua Comendador Pereira da Silva, 26",-21.73900986,-43.35250854
10073598,"Rua Professor Francisco Faria, 1022",-21.7380753,-43.35365987
10070843,"Rua Severino Belford, 496",-21.73721504,-43.35474014
10070799,"Rua Tenente José Arnaldo de Oliveira, 60",-21.73762512,-43.35493947
10073018,"Avenida Joaquim Vicente Guedes, 715",-21.7864418,-43.33808136
10073278,"Estrada Presidente João Goulart, 1957",-21.79387665,-43.33236694
10073023,"Avenida Joaquim Vicente Guedes, 1011",-21.78741339,-43.33831179
10073259,"Estrada Presidente João Goulart, 1571",-21.79265446,-43.33285058
10073328,"Rua Cecilia dos Santos, 275",-21.80742264,-43.32865906
10073339,"Avenida Joaquim Vicente Guedes, 3501",-21.79848671,-43.32588196
10073277,"Estrada Presidente João Goulart, 1967",-21.79492238,-43.33116472
10073309,"Rua Cecilia dos Santos, 201",-21.80719333,-43.3272934
10073043,"Avenida Joaquim Vicente Guedes, 525",-21.7864363,-43.33982992
10073357,"Avenida Joaquim Vicente Guedes, 3701",-21.80089729,-43.32692838
10073060,"Avenida Joaquim Vicente Guedes, 1851",-21.78962898,-43.33591461
10073069,"Avenida Joaquim Vicente Guedes, 1861",-21.79016399,-43.3323822
10073021,"Avenida Joaquim Vicente Guedes, 1131",-21.78840828,-43.33883667
10073325,Rua Cecilia dos Santos - Ponto Final do Graminha,-21.80852127,-43.32872391
10073137,"Avenida Joaquim Vicente Guedes, 625",-21.78654512,-43.33902061
10073239,"Estrada Presidente João Goulart, 1775",-21.7953701,-43.33039474
10073233,"Estrada Presidente João Goulart, 2485",-21.79472942,-43.32647813
10073270,"Estrada Presidente João Goulart, 2201",-21.79351234,-43.33293152
10073026,"Avendia Joaquim Vicente Guedes, 1185",-21.78897284,-43.33715809
10073359,"Avenida Joaquim Vicente Guedes, 1951",-21.80269591,-43.32519198
10073297,"Rua Cecilia dos Santos, 3811",-21.80583117,-43.32575679
10073345,"Avenida Joaquim Vicente Guedes, 1950",-21.80276808,-43.32527411
10073016,"Avenida Joaquim Vicente Guedes, 1010",-21.78729959,-43.33845412
10073022,"Avenida Joaquim Vicente Guedes, 1092",-21.788414,-43.33907318
10073299,"Rua Cecilia dos Santos, 3812",-21.80599881,-43.32602119
10073225,"Estrada Presidente João Goulart, 1960",-21.79497147,-43.33130264
10073280,"Estrada Presidente João Goulart, 2200",-21.79415321,-43.33226013
10073065,"Avenida Joaquim Vicente Guedes, 466",-21.79026637,-43.33380508
10073274,"Estrada Presidente João Goulart, 1610",-21.79315312,-43.33340442
10073221,"Estrada Presidente João Goulart, 1776",-21.79559134,-43.33043087
10073236,"Estrada Presidente João Goulart, 2480",-21.79486433,-43.32688415
10073354,"Avenida Joaquim Vicente Guedes, 3700",-21.80095323,-43.32705594
10073313,"Rua Cecilia dos Santos, 200",-21.80708164,-43.32732785
10073038,"Avenida Joaquim Vicente Guedes, 542",-21.78663063,-43.33973694
10073073,"Avenida Joaquim Vicente Guedes, 1860",-21.79033852,-43.33272552
10073024,"Avenida Joaquim Vicente Guedes, 1590",-21.78962708,-43.33627701
10073068,"Avendia Joaquim Vicente Guedes, 1700",-21.7900218,-43.33485567
10073241,"Avenida Joaquim Vicente Guedes, 2944",-21.7984066,-43.32590485
10073302,"Rua Cecilia dos Santos, 280",-21.80734231,-43.32876217
10073047,"Estrada Presidente João Goulart, 1662",-21.79194725,-43.33274556
10073041,"Avenida Joaquim Vicente Guedes, 714",-21.78659058,-43.33807755
10071015,"Rua Bororó, 75",-21.77825329,-43.33659929
10073216,"Rua Apiacás, 209",-21.77857241,-43.33514358
10070954,"Rua Professor Vicente Mazini, 173",-21.77539942,-43.33917999
10071012,"Rua Tabajaras, 120",-21.77731133,-43.33588028
10073248,"Rua Bororó, 175",-21.78002209,-43.33583855
13178895,"Rua José Monteiro Viana, 26",-21.77866727,-43.33767657
13178894,"Rua Coronel Vaz de Melo, 60",-21.77840775,-43.34170066
10070879,"Avenida Senador Salgado Filho, 290",-21.77801027,-43.34213484
10071199,"Rua Carimã, 77",-21.78029475,-43.33462536
10070947,"Rua Carlos Palmer, 565",-21.77368546,-43.33934784
10073350,"Rua Professor Clóvis Jaguaribe, 248",-21.77891922,-43.33982086
10070960,"Rua Pedro Silva Macedo, 155",-21.77244759,-43.33686829
10073230,"Rua Apiacás, 270",-21.77961019,-43.3347311
10070804,"Avenida Senador Salgado Filho, 100",-21.77837118,-43.34410238
13178897,"Rua Doutor Osmar Silva, 45",-21.77719298,-43.33932325
10070949,"Rua Carlos Palmer, 505",-21.77306357,-43.33851957
10070892,"Rua José Esteves de Oliveira, 35",-21.77958921,-43.33850193
10073342,"Rua Bororó, 211 - Ponto Final do Guaruá",-21.77897247,-43.33631573
10073336,"Rua Anhanguera, 11",-21.77829438,-43.33737099
13178896,"Rua Tabajaras, 30",-21.77784188,-43.33745772
10070974,"Rua Major João Martins, 146",-21.77169982,-43.33698034
10070976,"Rua Major João Martins, 600",-21.77397537,-43.34009552
10073042,"Rua Vicente Adão Botti, 45",-21.77550125,-43.34332275
10070935,"Rua Delorme de Carvalho, 225",-21.77530574,-43.34059203
10070844,"Rua Sinval Corrêa, 50",-21.77084732,-43.33572686
10070950,"Rua da Laguna, 483",-21.75416374,-43.35606778
10070953,"Rua Olímpio Reis, 325",-21.75483949,-43.35732258
10070882,"Rua Vilela Filho, 152",-21.75693116,-43.35696172
10074687,"Rua São Sebastião, 1439",-21.75824718,-43.35800183
11939752,"Rua Sales Duarte, 15",-21.77621876,-43.34279168
10070975,"Rua da Laguna, 45",-21.75478737,-43.3607254
10070972,"Rua da Laguna, 315",-21.75436083,-43.35819113
10070894,"Rua Olímpio Reis, 311",-21.75596077,-43.35830319
10074690,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina",-21.75717675,-43.35857704
11939751,"Rua Delorme de Carvalho, 35",-21.77557386,-43.34259375
11939750,"Rua Delorme de Carvalho, 153",-21.77541096,-43.34144395
10074808,"Rua Engenheiro José Carlos Moraes Sarmento, 575",-21.75260925,-43.36060715
10070866,"Rua Vilela Filho, 66",-21.75857353,-43.35634613
10070977,"Rua da Laguna, 179",-21.75491399,-43.35918427
10074831,"Rua Engenheiro José Carlos Moraes Sarmento, 207",-21.7498332,-43.35781455
10074799,"Rua Engenheiro José Carlos Moraes Sarmento, 393",-21.75106936,-43.35953951
10070961,"Rua da Laguna, 455",-21.75371567,-43.3570658
10074806,"Rua Engenheiro José Carlos Moraes Sarmento, 490",-21.75303837,-43.36082852
10074502,"Avenida dos Andradas, 716",-21.75038158,-43.35470498
10074797,"Rua Engenheiro José Carlos Moraes Sarmento, 420",-21.75104904,-43.35988998
10074693,"Rua Visconde de Mauá, 280",-21.75561142,-43.35974574
10074696,"Rua Visconde de Mauá, 154",-21.75505035,-43.36121977
10074801,"Rua Engenheiro José Carlos Moraes Sarmento, 330",-21.7503109,-43.35897064
10074833,"Rua Engenheiro José Carlos Moraes Sarmento, 200",-21.74965205,-43.3578713
10071509,"Rua Ribeiro de Abreu, 754",-21.73551688,-43.35207284
10071516,"Rua Ribeiro de Abreu, 590",-21.73667526,-43.35191727
10073332,"Rua José Esteves de Oliveira, 85",-21.77925333,-43.33884539
10071623,"Rua José Teixeira Lopes, 67",-21.73715591,-43.35342789
10070895,"Rua Professor Clóvis Jaguaribe, 233",-21.77879578,-43.34001445
10073290,"Rua Eduardo Viviani, 211",-21.78070852,-43.34336042
10070034,"Rua Professor Clóvis Jaguaribe, 185",-21.7790589,-43.34084594
10073273,"Rua Kátia Manfroi, 80",-21.78030396,-43.34288025
10071611,"Rua Doutor Maurício Duarte, 34",-21.73698616,-43.35409236
10073066,"Rua Demétrio Francisco, 55",-21.77949142,-43.3441391
10071607,"Rua Waldir Valle da Fonseca, 126",-21.73605483,-43.35333312
10071627,"Rua Waldir Valle da Fonseca, 64",-21.73506763,-43.3524369
10070023,"Rua Waldir Valle da Fonseca, 125",-21.73606129,-43.35323
10073366,"Rua Kátia Manfroi, 150",-21.78128254,-43.34294963
10073294,"Rua Eduardo Viviani, 265",-21.78142929,-43.34336639
10073267,"Rua Professor Clóvis Jaguaribe, 65",-21.77932549,-43.34206926
10071492,"Rua Ribeiro de Abreu, 220",-21.74009895,-43.35067749
10071525,"Rua Waldir Valle da Fonseca, 75 - Ponto Final do Alto Bairu",-21.7353518,-43.35272706
10070025,"Rua Ribeiro de Abreu, 221",-21.74016819,-43.35079575
10071620,"Rua Comendador Pereira da Silva, 140",-21.73859787,-43.35171127
10071507,"Rua Ribeiro de Abreu, 601",-21.7366848,-43.35216665
10071532,"Rua Ribeiro de Abreu, 743",-21.73545837,-43.35228348
10073243,"Rua Guarará, 180",-21.77863035,-43.33615327
10073228,"Rua Guarará, 60",-21.77882087,-43.33674687
10071979,"Rua José Antônio Benhame, 189",-21.73101616,-43.34974289
10071978,"Rua José Antônio Benhame, 312",-21.72961998,-43.35025024
10071974,"Rua Professor José Spineli, 865",-21.73377149,-43.34856176
10071977,"Rua Professor José Spineli, 915",-21.73330295,-43.3470248
10073025,"Rua Dante Brochado, 212",-21.78109308,-43.34381961
10073064,"Rua Dante Brochado, 350",-21.78226089,-43.3439064
10071522,"Travessa Professor José Spinelli, 20",-21.73443985,-43.35041046
10073062,"Rua Dante Brochado, 365",-21.78239629,-43.34380293
10073067,"Rua Dante Brochado, 229",-21.78114965,-43.34365618
10071617,"Rua João Gino Mandia, 265",-21.7342877,-43.35343469
10070047,"Rua Demétrio Francisco, 181",-21.7801147,-43.34365034
10070024,"Rua Silvestre Cupertino Rodrigues, 55",-21.73518372,-43.35316467
10074265,"Avenida Francisco Valadares, 1301",-21.77557945,-43.33044052
10074257,"Avenida Francisco Valadares, 1811",-21.77729961,-43.32972521
10074246,BR-267 oeste,-21.79029465,-43.31265259
10074255,BR-267 oeste,-21.79171181,-43.32365036
10074261,"Avenida Francisco Valadares, 2235",-21.77806854,-43.32615662
10069549,"Avenida Francisco Valadares, 1001",-21.77187245,-43.33037904
10074726,"Rua Hilda Bellini da Silva, 20",-21.79467032,-43.30074227
10074728,"Rua Hilda Bellini da Silva, 29",-21.79529975,-43.29971552
10074884,LMG-874 Estrada União e Indústria norte,-21.79408127,-43.30552334
10074183,"Rua Osório de Almeida, 969",-21.7690805,-43.33722355
10074888,Rua Renato Francisco Corrêa de Mello,-21.79415289,-43.3033371
10074259,"Avenida Francisco Valadares, 1931",-21.77757072,-43.32843781
10070896,"Rua São Sebastião, 437",-21.75691414,-43.34838104
10074802,LMG-874 Estrada União e Indústria norte,-21.81098557,-43.31710434
10069547,"Avenida Francisco Valadare, 701 - Ponte",-21.77010134,-43.33056406
10274048,"Rua Renato Francisco Corrêa de Mello, 18",-21.79561528,-43.30027799
10074203,"Praça Pantaleone Arcuri Neto, 187",-21.76583068,-43.3367013
10074200,"Rua Pinto de Moura, 87",-21.76444435,-43.3385681
10074841,"Rua Renato Francisco Corrêa de Mello, 32",-21.79474397,-43.30176544
10274050,"Rua Eusébio Antônio Esteves, 13",-21.79670112,-43.30012242
10074278,BR-267 oeste,-21.78772926,-43.31121063
10074721,"Rua Renato Francisco Corrêa de Mello, 15",-21.79388861,-43.30561001
10074190,"Avenida Francisco Valadares, 447",-21.76921331,-43.33286512
10074860,Rua Renato Francisco Corrêa de Mello,-21.79463397,-43.30182648
10074197,"Rua da Bahia, 31",-21.76240487,-43.3399859
10074253,BR-267 oeste,-21.78953171,-43.32560349
10074879,Rua Renato Francisco Corrêa de Mello,-21.79427434,-43.30311995
10074865,"Rua Renato Francisco Corrêa de Mello, 807",-21.79559491,-43.30017119
10074279,BR-267 oeste,-21.7893734,-43.30514145
10074263,"Avenida Francisco Valadares, 2785",-21.77812386,-43.32316589
10274049,"Rua Arthur Andreolli, 32",-21.79637238,-43.29966645
10074249,"Avenida Francisco Valadares, 3050",-21.78096666,-43.32152546
10074804,"LMG-874 Estrada União e Indústria, 13895",-21.81897926,-43.31677628
10264931,LMG-874 Estrada União e Indústria norte,-21.8098023,-43.31519046
10074855,"Rua Renato Francisco Corrêa de Mello, 139 - Ponto Final do Granjas Bethel",-21.79516893,-43.30078506
10274051,"Rua Hilda Belini da Silva, 26",-21.79392424,-43.30210189
10074859,"Rua Eusébio Antônio Esteves, 41",-21.79562752,-43.30072707
